name,st_id,passengers,bef0600,af0600,af0605,af0610,af0615,af0620,af0625,af0630,af0635,af0640,af0645,af0650,af0655,af0700,af0705,af0710,af0715,af0720,af0725,af0730,af0735,af0740,af0745,af0750,af0755,af0800,af0805,af0810,af0815,af0820,af0825,af0830,af0835,af0840,af0845,af0850,af0855,af0900,af0905,af0910,af0915,af0920,af0925,af0930,af0935,af0940,af0945,af0950,af0955,af1000,af1005,af1010,af1015,af1020,af1025,af1030,af1035,af1040,af1045,af1050,af1055,af1100,af1105,af1110,af1115,af1120,af1125,af1130,af1135,af1140,af1145,af1150,af1155,af1200
新馬場,384,297,4,0,0,1,0,4,4,4,8,8,11,4,21,11,17,28,45,39,55,68,79,89,100,77,82,93,89,83,71,46,61,55,35,31,20,26,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,3,3,0,0,1,3,0,0,0,1,0,1,1,49
青物横丁,385,758,3,0,0,1,0,3,3,5,8,8,11,3,21,11,17,28,45,38,55,67,78,88,100,76,82,93,88,82,70,46,61,55,35,31,20,26,20,23,10,10,5,10,10,10,5,10,18,0,0,0,1,0,0,1,1,5,5,0,0,0,3,3,0,0,1,3,0,0,0,1,0,1,1,50
鮫洲,386,191,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,38,55,67,78,89,100,76,81,92,89,82,70,46,61,55,35,31,20,26,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,49
立会川,387,337,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,38,55,67,78,89,100,76,81,92,89,82,70,46,61,55,35,32,20,27,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,49
大森海岸,388,258,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,38,55,67,79,89,100,77,82,93,89,82,70,46,62,55,35,31,20,26,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,50
平和島,389,997,20,0,0,3,3,0,7,0,20,3,13,10,81,14,24,93,14,44,99,96,53,64,100,28,69,90,65,65,23,34,86,44,28,38,23,36,36,25,44,20,5,7,6,23,3,3,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,21
大森町,390,378,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,38,55,67,78,88,100,76,82,92,88,82,70,46,61,55,35,32,20,26,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,50
梅屋敷,391,280,3,0,0,1,0,3,3,5,8,8,11,3,21,11,17,28,45,38,55,67,78,88,100,76,82,92,88,82,71,46,61,55,35,31,20,26,20,23,10,10,5,10,10,10,5,10,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,50
京急蒲田,392,2652,3,0,0,12,1,0,2,4,2,19,14,7,4,5,36,22,49,64,68,27,56,53,94,78,55,55,64,100,52,67,62,53,26,77,37,38,22,8,22,22,8,6,13,9,5,0,2,2,7,11,0,2,0,0,0,0,0,4,2,2,14,4,0,1,0,0,4,4,10,10,0,0,1,49
雑色,393,1056,14,0,1,2,0,1,1,0,54,12,25,6,33,0,44,8,12,0,13,13,25,54,67,81,20,24,69,100,53,39,5,17,10,8,7,17,6,12,14,20,3,6,3,0,10,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10
六郷土手,394,279,3,0,0,1,0,3,3,5,8,8,11,3,21,11,17,28,45,38,55,67,78,88,100,77,82,92,88,82,70,46,62,55,35,31,20,26,20,23,10,10,5,10,10,10,5,10,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,49
糀谷,395,475,4,0,0,1,0,4,4,4,9,9,11,4,21,11,17,28,45,38,56,68,78,88,100,77,81,93,88,82,70,46,61,56,35,32,20,26,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,49
大鳥居,396,539,3,0,0,1,0,3,3,5,8,8,11,3,21,11,17,28,45,38,56,67,78,89,100,76,82,92,89,82,71,46,61,56,35,31,20,26,20,23,10,10,5,10,10,10,5,10,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,49
穴守稲荷,397,330,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,38,55,67,78,88,100,76,81,93,88,83,70,46,61,55,35,31,20,26,20,23,10,10,5,10,10,10,5,10,18,0,0,0,1,0,0,1,1,5,5,0,0,0,3,3,0,0,1,3,0,0,0,1,0,1,1,50
天空橋,398,567,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,38,55,67,79,89,100,77,82,93,89,83,71,46,61,55,35,31,20,26,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,49
羽田空港国際線ターミナル,399,459,3,0,0,1,0,3,3,5,8,8,11,3,22,11,17,28,45,38,55,67,78,88,100,76,81,93,88,83,71,46,61,55,35,32,20,27,20,23,10,10,5,10,10,10,5,10,18,0,0,0,1,0,0,1,1,5,5,0,0,0,3,3,0,0,1,3,0,0,0,1,0,1,1,49
羽田空港国内線ターミナル,400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
田原町,401,645,5,0,0,0,0,2,1,1,1,0,1,5,6,13,9,7,13,20,35,32,31,57,42,49,53,70,66,74,76,71,100,86,63,55,47,44,40,46,30,22,18,22,15,15,11,13,11,3,8,11,15,13,6,11,2,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,35
稲荷町,402,332,5,0,0,0,0,3,1,1,1,0,1,5,6,13,9,7,13,20,35,32,31,57,42,50,53,70,66,74,76,71,100,86,62,55,47,43,40,46,30,21,18,21,15,15,10,12,10,3,9,10,15,12,6,10,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,35
上野広小路,403,478,5,0,0,0,0,2,1,1,1,1,1,5,6,13,9,7,13,20,35,32,30,57,42,50,52,70,66,74,75,70,100,85,62,55,47,43,39,46,29,21,18,21,14,14,10,12,10,3,8,10,15,12,6,10,2,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,2,1,35
末広町,404,477,5,0,0,0,0,2,1,1,1,1,1,5,6,13,9,7,13,20,36,32,30,57,42,49,53,70,66,74,76,70,100,85,62,54,48,44,40,45,29,22,18,22,14,14,10,12,10,3,9,10,15,12,6,10,2,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,2,1,36
三越前,405,2462,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,20,36,32,30,57,42,50,53,70,66,74,76,70,100,86,63,55,48,43,40,46,30,22,19,22,15,15,11,13,11,3,9,11,15,13,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
日本橋,406,4706,8,1,2,2,0,3,4,2,0,8,4,12,18,18,9,15,36,47,69,74,82,63,100,87,76,85,82,74,71,74,63,79,79,78,70,49,54,44,28,26,17,12,24,12,9,14,8,5,3,3,5,6,3,3,9,20,4,1,0,0,7,6,2,0,2,1,0,0,0,0,0,0,0,12
京橋,407,1172,5,0,0,0,0,2,1,1,1,1,1,5,6,13,9,7,13,20,36,32,30,57,42,50,53,70,66,74,76,70,100,86,62,55,47,44,40,45,30,22,18,22,15,15,11,12,11,3,9,11,15,12,6,11,2,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,2,1,36
銀座,408,2593,2,0,0,0,0,0,0,0,5,0,2,2,5,5,6,9,5,17,29,26,20,38,47,46,39,50,67,65,92,100,90,55,80,57,58,53,30,51,49,34,38,43,25,38,21,36,25,24,19,15,7,8,5,5,3,0,1,1,1,3,3,0,0,2,2,2,0,0,0,1,0,1,1,36
虎ノ門,409,2160,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,20,36,32,30,57,42,50,53,70,66,74,76,70,100,86,63,55,47,43,40,45,30,22,18,22,15,15,11,13,11,3,9,11,15,13,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
溜池山王,410,853,4,0,0,11,28,0,7,0,0,0,7,9,0,0,5,3,20,16,5,41,17,24,44,57,28,34,77,100,63,59,70,34,42,60,64,22,19,4,3,45,43,24,29,28,15,5,0,27,3,8,9,0,7,8,8,0,0,8,0,0,6,13,6,2,0,0,0,0,0,0,0,0,0,64
赤坂見附,411,2747,3,2,2,1,2,0,0,0,0,1,3,2,1,4,4,7,14,14,31,44,24,29,53,73,63,45,54,76,100,87,86,81,90,79,61,48,66,59,57,37,33,51,55,30,22,23,12,16,8,11,1,22,16,5,12,1,5,5,6,5,1,1,0,1,0,0,1,2,1,0,1,1,0,15
青山一丁目,412,1406,5,0,0,0,0,2,0,0,0,0,1,0,0,2,2,0,3,7,10,7,10,9,41,55,63,10,100,31,49,49,40,42,51,72,29,16,34,31,15,27,19,29,6,1,10,4,7,5,3,4,1,0,3,3,0,4,0,0,0,2,2,5,1,0,0,0,0,0,0,0,0,0,0,17
外苑前,413,1544,5,0,0,0,0,3,1,1,1,1,1,5,6,13,9,7,13,20,36,32,30,57,42,50,53,70,66,74,76,70,100,86,63,55,47,43,40,45,30,22,18,22,15,15,11,13,11,3,9,11,15,13,6,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
表参道,414,2783,3,0,1,4,4,1,0,3,9,4,2,1,3,20,14,10,13,49,29,34,56,56,56,66,65,61,67,86,82,100,88,63,64,91,68,70,53,44,60,36,27,38,36,40,20,19,15,17,14,14,7,6,19,6,4,3,3,3,2,11,4,5,3,2,0,0,1,0,3,4,2,1,0,46
新大塚,415,486,5,0,0,0,0,2,1,1,1,1,1,5,6,13,9,7,13,20,36,32,30,57,42,50,53,69,66,74,75,70,100,86,62,54,47,44,39,45,30,22,18,22,15,15,10,12,10,3,9,10,15,12,6,10,2,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,2,1,36
茗荷谷,416,1477,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,20,36,32,30,57,42,49,53,70,66,74,76,71,100,86,63,55,48,44,40,45,30,22,19,22,15,15,11,12,11,3,9,11,15,12,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
後楽園,417,888,0,3,0,0,0,0,8,0,0,0,0,0,2,3,0,0,2,13,25,2,40,17,23,43,32,57,98,71,5,20,62,83,79,26,100,62,42,28,87,22,5,2,0,15,2,19,0,7,0,11,11,11,0,0,0,16,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,70
本郷三丁目,418,1481,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,20,35,32,30,57,42,49,53,70,66,74,76,70,100,86,62,55,48,43,39,45,30,22,18,22,14,14,11,13,11,3,9,11,15,13,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,35
淡路町,419,1475,0,2,2,0,0,0,0,0,0,0,0,2,2,71,19,3,0,1,1,11,13,13,25,41,14,16,34,31,41,27,40,46,32,24,100,15,23,13,13,34,3,8,5,13,5,1,3,11,0,1,0,18,18,1,0,0,0,0,0,0,0,4,0,0,0,0,0,11,1,1,0,0,0,4
大手町,420,7056,6,0,0,0,0,3,2,2,2,1,2,7,7,14,10,8,14,21,36,33,30,60,44,50,53,70,66,74,77,71,100,86,63,57,48,43,40,46,30,22,19,22,15,15,11,13,11,4,9,11,16,13,7,11,3,4,4,2,4,0,0,0,0,0,0,1,1,0,1,1,1,3,2,36
霞ケ関,421,1482,29,2,0,16,10,9,0,3,100,43,28,27,35,44,21,68,66,23,35,66,26,30,51,79,49,47,56,88,77,58,59,83,92,79,99,67,55,40,52,38,40,36,25,20,30,10,9,27,3,0,8,5,2,6,1,28,0,4,6,0,1,0,3,2,0,1,0,1,0,0,0,0,0,43
国会議事堂前,422,3009,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,21,36,32,30,57,42,49,53,70,66,74,76,71,100,86,63,55,47,44,40,45,30,22,19,22,15,15,11,13,11,3,9,11,15,13,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
四谷三丁目,423,877,5,0,0,0,0,2,1,1,1,1,1,5,6,13,9,7,13,20,36,32,30,57,42,49,53,70,66,74,76,70,100,85,62,55,48,44,40,45,29,22,18,22,14,14,10,12,10,3,9,10,15,12,6,10,2,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,2,1,36
新宿御苑前,424,1006,5,0,0,0,0,2,1,1,1,0,1,5,7,13,9,7,13,20,35,32,30,57,42,50,53,70,66,74,76,70,100,86,63,55,48,44,39,46,30,22,18,22,15,15,11,13,11,3,9,11,15,13,7,11,2,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,35
新宿三丁目,425,4509,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,21,36,32,30,57,42,49,53,70,66,74,76,71,100,86,63,55,47,44,40,45,30,22,19,22,15,15,11,13,11,3,9,11,15,13,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
西新宿,426,1668,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,20,36,32,30,57,42,50,53,70,66,74,76,70,100,86,63,55,47,44,39,45,30,22,19,22,14,14,11,13,11,3,8,11,15,13,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
中野坂上,427,3845,2,0,0,0,3,3,0,1,2,0,1,3,1,17,18,48,88,66,23,66,61,32,25,44,30,39,100,61,33,39,24,45,14,12,15,22,16,13,13,6,9,12,5,10,6,11,2,0,1,1,1,0,0,0,30,33,0,4,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,21
新中野,428,704,2,0,0,2,0,8,10,5,3,6,12,15,25,20,7,27,52,38,29,73,81,52,64,38,100,84,66,55,43,56,55,30,20,57,30,20,14,27,7,6,14,14,14,14,5,5,0,7,37,6,14,9,3,2,0,2,1,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,24
東高円寺,429,543,5,0,1,2,6,2,9,13,17,14,30,21,32,39,48,41,67,58,73,75,100,76,84,83,81,63,77,62,53,46,61,56,44,31,25,26,30,15,15,30,38,19,19,14,6,12,0,8,0,7,1,4,7,4,3,7,4,0,2,1,1,3,0,2,0,7,0,0,4,4,0,0,0,65
新高円寺,430,569,5,0,1,2,7,2,9,13,17,14,30,21,32,39,49,41,68,58,73,75,100,76,84,83,81,63,77,62,53,46,61,56,44,31,26,26,30,15,15,30,38,19,19,14,7,13,0,8,0,7,1,4,7,4,3,7,4,0,2,1,1,3,0,2,0,7,0,0,4,4,0,0,0,65
南阿佐ケ谷,431,416,5,0,1,2,6,2,9,13,18,14,31,21,32,39,49,41,68,58,74,75,100,77,84,83,81,63,78,62,54,46,61,56,44,31,25,26,31,15,15,31,38,19,19,14,6,12,0,8,0,7,1,4,7,4,3,7,4,0,2,1,1,3,0,2,0,7,0,0,4,4,0,0,0,65
中野新橋,432,406,2,0,0,2,0,8,10,5,3,6,12,15,24,19,7,27,52,38,29,72,82,52,63,38,100,83,66,54,42,56,54,31,19,57,31,19,14,27,7,6,14,14,14,14,5,5,0,7,36,6,14,9,3,2,0,2,1,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,23
中野富士見町,433,393,2,0,0,2,0,8,10,5,3,6,12,15,24,19,7,27,52,38,30,73,81,52,63,38,100,83,65,54,43,56,54,31,19,58,31,19,13,27,7,6,14,14,13,13,5,5,1,7,36,6,13,9,3,2,0,2,2,0,3,0,1,2,4,0,1,1,1,1,0,0,0,1,1,23
方南町,434,567,5,0,1,2,7,2,9,13,17,14,31,22,32,40,49,41,68,58,73,75,100,77,84,83,81,64,77,62,53,46,61,56,44,31,25,26,31,15,15,31,38,19,19,14,7,12,0,8,0,7,1,4,7,4,3,7,4,0,2,1,1,3,0,2,0,7,0,0,4,4,0,0,0,65
三ノ輪,435,797,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,20,36,32,30,57,42,49,53,70,66,74,76,71,100,86,62,55,48,44,40,46,29,22,18,22,14,14,11,13,11,3,9,11,15,13,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
入谷,436,659,5,0,0,0,0,3,1,1,1,1,1,5,6,13,9,7,13,20,35,32,30,57,42,49,53,70,66,74,76,71,100,86,63,55,47,44,40,45,30,22,18,22,15,15,10,13,10,3,8,10,15,13,6,10,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,35
仲御徒町,437,802,5,0,0,0,0,2,1,1,1,0,1,5,6,13,9,7,13,20,36,32,30,57,42,50,53,70,66,74,76,71,100,86,63,55,48,44,40,46,30,22,18,22,14,14,10,12,10,3,8,10,15,12,6,10,2,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,36
小伝馬町,438,769,5,0,0,0,0,2,1,1,1,1,1,5,7,13,9,7,13,20,36,32,30,57,42,49,53,70,66,73,76,71,100,86,63,55,47,43,40,46,30,21,18,21,14,14,10,13,10,3,8,10,15,13,7,10,2,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,2,1,36
人形町,439,2606,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,20,36,32,30,57,42,50,53,70,66,74,76,70,100,86,63,55,48,44,40,46,30,22,18,22,15,15,11,13,11,3,9,11,15,13,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
茅場町,440,3256,3,0,1,6,1,0,0,2,1,2,7,4,12,8,18,12,42,29,40,67,53,25,49,50,64,52,100,56,62,57,62,70,37,76,50,26,12,24,18,15,16,27,11,10,16,15,7,12,6,12,12,0,0,4,0,1,1,5,0,1,4,3,0,0,0,0,0,0,0,5,0,0,1,27
築地,441,1459,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,20,36,32,30,57,42,49,53,70,66,74,76,71,100,86,63,55,47,44,40,45,30,22,18,22,15,15,11,13,11,3,9,11,15,13,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
東銀座,442,3315,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,20,36,32,30,57,42,49,53,70,66,74,76,71,100,86,63,55,47,44,40,46,30,22,19,22,15,15,11,13,11,3,9,11,15,13,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
日比谷,443,3458,2,1,0,0,0,0,2,1,0,1,2,5,5,13,41,23,11,21,39,45,29,41,30,43,81,92,71,58,44,72,100,61,41,46,48,59,42,51,36,56,30,30,24,17,24,33,32,10,11,7,6,11,9,3,0,17,14,1,1,7,4,5,0,0,1,1,0,6,6,0,0,0,7,34
神谷町,444,1910,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,20,36,32,30,57,42,50,53,70,66,74,76,70,100,86,63,55,47,43,40,45,30,22,19,22,15,15,10,13,10,3,9,10,15,13,7,10,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
六本木,445,4521,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,21,36,32,30,57,42,49,53,70,66,74,76,71,100,86,63,55,47,44,40,46,30,22,19,22,15,15,11,13,11,3,9,11,15,13,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
広尾,446,1176,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,21,36,32,30,57,42,50,53,70,66,74,76,71,100,86,63,55,47,44,40,46,30,22,18,22,14,14,10,13,10,3,9,10,15,13,7,10,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
落合,447,508,5,0,0,0,0,2,1,1,1,0,1,5,6,13,9,7,13,20,36,32,30,57,42,50,52,70,65,74,75,70,100,86,62,54,47,43,39,45,29,22,18,22,14,14,11,12,11,3,8,11,15,12,6,11,2,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,36
早稲田,448,1540,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,20,36,32,30,57,42,50,53,70,66,74,76,70,100,86,62,55,47,44,40,45,30,22,18,22,15,15,11,12,11,3,9,11,15,12,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
神楽坂,449,782,5,0,0,0,0,2,1,1,1,1,1,5,7,13,9,7,13,20,35,32,30,57,42,50,53,70,66,74,76,70,100,86,63,54,47,43,40,45,30,21,18,21,14,14,10,12,10,3,8,10,15,12,7,10,2,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,2,1,35
九段下,450,3557,0,0,0,0,0,1,0,1,3,1,2,3,4,1,12,13,47,69,58,50,50,40,80,86,69,83,75,80,67,86,88,100,92,74,72,67,54,43,40,37,45,17,30,33,32,20,24,14,11,9,13,16,8,7,5,2,23,6,3,6,1,3,1,0,1,1,0,1,2,1,9,5,0,64
竹橋,451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
門前仲町,452,1320,3,0,0,1,2,0,10,10,5,10,11,9,14,22,39,29,39,68,92,41,29,100,73,59,28,62,61,35,47,79,88,56,57,33,35,12,3,7,71,70,21,10,19,20,0,0,0,0,7,9,2,0,1,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,11
木場,453,1274,8,2,0,0,1,0,1,9,20,32,45,22,33,14,31,36,20,70,59,76,53,75,85,80,100,83,77,94,71,62,54,33,32,29,22,26,29,20,18,2,15,1,0,18,15,11,63,1,0,2,5,1,0,5,2,2,5,6,4,0,1,2,1,0,0,0,0,0,1,0,0,2,2,19
東陽町,454,677,6,2,2,6,0,5,0,0,14,0,0,10,18,15,18,41,63,100,97,29,41,46,51,48,98,68,81,48,25,47,69,19,31,55,39,34,19,12,9,16,12,34,26,3,0,3,42,3,3,6,0,3,3,10,10,0,4,4,0,0,0,3,5,5,0,0,0,0,0,0,0,0,0,22
南砂町,455,1004,8,2,0,0,0,0,1,9,21,32,46,22,33,15,30,36,21,70,59,76,53,75,86,80,100,83,77,94,72,62,54,33,32,29,22,26,29,21,18,2,15,1,0,18,15,11,63,1,0,2,5,0,0,5,2,2,5,6,3,0,0,2,0,0,0,0,0,0,1,0,0,2,2,19
西葛西,456,2784,5,0,0,5,1,1,11,1,24,26,20,11,21,22,23,69,33,61,49,78,100,77,39,42,48,39,52,30,40,24,38,28,24,31,26,14,10,12,11,13,14,14,2,5,2,0,0,0,4,6,0,7,0,0,0,0,0,0,0,0,2,4,0,0,0,0,2,0,0,0,0,0,0,16
葛西,457,2035,6,0,1,0,1,0,0,15,7,16,25,18,49,39,53,90,69,53,75,42,59,100,89,61,77,56,50,90,48,47,82,77,40,11,10,20,4,8,41,63,28,27,32,10,9,9,0,0,0,5,0,5,3,3,2,0,3,0,0,3,0,2,0,0,0,1,1,0,0,0,1,0,0,43
千駄木,458,550,5,0,0,0,0,2,1,1,1,0,1,5,6,13,9,7,13,20,36,32,30,57,42,50,53,70,66,74,76,71,100,86,63,55,48,44,40,46,30,22,18,22,14,14,10,12,10,3,8,10,15,12,6,10,2,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,36
根津,459,543,5,0,0,0,0,2,1,1,1,0,1,5,6,13,9,7,13,20,36,32,30,58,42,49,53,70,66,74,76,71,100,86,62,55,48,44,39,46,30,22,18,22,14,14,11,12,11,3,9,11,15,12,6,11,2,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,36
湯島,460,685,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,20,35,32,30,57,42,49,52,70,65,74,76,70,100,85,62,55,47,43,40,45,30,22,18,22,15,15,10,12,10,3,9,10,15,12,7,10,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,35
新御茶ノ水,461,1832,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,21,36,32,30,57,42,50,53,70,66,74,76,71,100,86,63,55,47,43,40,46,30,22,18,22,15,15,11,12,11,3,9,11,15,12,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
二重橋前,462,690,5,0,0,0,0,3,1,1,1,1,1,5,6,13,9,7,13,21,36,32,31,57,42,50,53,70,66,74,76,71,100,86,63,55,47,44,40,45,30,22,18,22,14,14,11,13,11,3,8,11,15,13,6,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
赤坂,463,1821,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,20,36,32,30,57,42,49,53,70,66,74,76,71,100,86,63,55,47,43,40,46,30,22,19,22,14,14,11,13,11,3,9,11,15,13,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
乃木坂,464,809,5,0,0,0,0,2,1,1,1,0,1,5,7,13,9,7,13,21,35,32,30,57,42,49,53,70,66,74,76,70,100,86,63,55,47,44,39,45,30,22,18,22,14,14,11,12,11,3,9,11,15,12,7,11,2,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,35
明治神宮前,465,2040,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,20,36,32,30,57,42,50,53,70,66,74,76,70,100,86,63,55,47,44,40,45,30,22,19,22,15,15,11,12,11,3,9,11,15,12,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
代々木公園,466,536,5,0,0,0,0,2,1,1,1,0,1,5,6,13,9,7,13,20,36,32,30,58,42,50,52,70,66,74,76,71,100,86,63,55,47,44,39,45,30,22,19,22,14,14,11,12,11,3,8,11,15,12,6,11,2,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,36
北綾瀬,467,544,8,2,0,0,0,0,1,9,20,31,45,22,34,15,30,36,20,70,59,76,53,75,86,80,100,83,77,94,72,61,54,34,32,29,22,26,29,20,18,2,15,1,0,18,15,11,63,1,0,2,5,0,0,4,2,2,5,6,3,0,0,2,0,0,0,0,0,0,1,0,0,2,2,19
地下鉄成増,468,867,8,0,0,0,7,0,0,4,4,26,7,1,95,62,16,17,90,100,29,21,28,55,23,92,30,19,19,56,71,7,45,53,25,0,38,0,8,21,2,2,8,0,2,6,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,51
地下鉄赤塚,469,667,4,0,0,0,0,13,7,0,8,6,7,2,10,23,19,48,31,82,100,74,30,87,69,62,94,70,66,37,49,26,9,13,37,11,16,7,0,18,7,10,21,22,0,15,0,4,10,5,7,7,0,12,79,66,0,0,0,0,0,0,0,0,20,0,14,2,0,0,0,0,0,0,0,55
